Timestamp,Distance(m)
2026-01-18 17:10:24.492,29.524
2026-01-18 17:10:24.507,29.538
2026-01-18 17:10:24.507,29.552
2026-01-18 17:10:24.525,29.573
2026-01-18 17:10:24.541,29.596
2026-01-18 17:10:24.542,29.606
2026-01-18 17:10:24.557,29.624
2026-01-18 17:10:24.574,29.635
2026-01-18 17:10:24.592,29.657
2026-01-18 17:10:24.592,29.668
2026-01-18 17:10:24.607,29.657
2026-01-18 17:10:24.624,29.66
2026-01-18 17:10:24.640,29.662
2026-01-18 17:10:24.641,29.67
2026-01-18 17:10:24.656,29.663
2026-01-18 17:10:24.676,29.666
2026-01-18 17:10:24.677,29.677
2026-01-18 17:10:24.691,29.686
2026-01-18 17:10:24.708,29.692
2026-01-18 17:10:24.724,29.699
2026-01-18 17:10:24.725,29.701
2026-01-18 17:10:24.740,29.716
2026-01-18 17:10:24.758,29.725
2026-01-18 17:10:24.759,29.746
2026-01-18 17:10:24.775,29.767
2026-01-18 17:10:24.790,29.779
2026-01-18 17:10:24.807,29.796
2026-01-18 17:10:24.807,29.818
2026-01-18 17:10:24.824,29.838
2026-01-18 17:10:24.840,29.857
2026-01-18 17:10:24.857,29.867
2026-01-18 17:10:24.858,29.893
2026-01-18 17:10:24.874,29.905
2026-01-18 17:10:24.891,29.911
2026-01-18 17:10:24.891,29.925
2026-01-18 17:10:24.907,29.939
2026-01-18 17:10:24.923,29.942
2026-01-18 17:10:24.940,29.954
2026-01-18 17:10:24.941,29.982
2026-01-18 17:10:24.956,29.988
2026-01-18 17:10:24.975,30.0
2026-01-18 17:10:24.975,30.01
2026-01-18 17:10:24.991,30.016
2026-01-18 17:10:25.007,30.026
2026-01-18 17:10:25.024,30.043
2026-01-18 17:10:25.025,30.054
2026-01-18 17:10:25.039,30.076
2026-01-18 17:10:25.057,30.085
2026-01-18 17:10:25.073,30.111
2026-01-18 17:10:25.073,30.139
2026-01-18 17:10:25.092,30.187
2026-01-18 17:10:25.108,30.224
2026-01-18 17:10:25.108,30.282
2026-01-18 17:10:25.123,30.261
2026-01-18 17:10:25.141,30.269
2026-01-18 17:10:25.168,30.264
2026-01-18 17:10:25.169,30.278
2026-01-18 17:10:25.169,30.279
2026-01-18 17:10:25.179,30.277
2026-01-18 17:10:25.190,30.271
2026-01-18 17:10:25.207,30.262
2026-01-18 17:10:25.225,30.257
2026-01-18 17:10:25.226,30.248
2026-01-18 17:10:25.241,30.251
2026-01-18 17:10:25.257,30.252
2026-01-18 17:10:25.274,30.256
2026-01-18 17:10:25.275,30.264
2026-01-18 17:10:25.290,30.271
2026-01-18 17:10:25.308,30.269
2026-01-18 17:10:25.324,30.273
2026-01-18 17:10:25.325,30.279
2026-01-18 17:10:25.339,30.288
2026-01-18 17:10:25.361,30.296
2026-01-18 17:10:25.361,30.3
2026-01-18 17:10:25.373,30.312
2026-01-18 17:10:25.391,30.333
2026-01-18 17:10:25.406,30.348
2026-01-18 17:10:25.406,30.365
